post,degrees,azimuth,wind_direction,timestamp,run,concentration,distance
32,93,118,2.07,1954-10-28 10:40:00,4.0,0.14,200
33,96,121,2.9,1954-10-28 10:40:00,4.0,5.19,50
33,96,121,2.9,1954-10-28 10:40:00,4.0,1.33,100
33,96,121,2.9,1954-10-28 10:40:00,4.0,0.22,200
34,99,124,7.06,1954-10-28 10:40:00,4.0,4.36,50
34,99,124,7.06,1954-10-28 10:40:00,4.0,1.03,100
34,99,124,7.06,1954-10-28 10:40:00,4.0,0.21,200
35,102,127,2.07,1954-10-28 10:40:00,4.0,2.56,50
35,102,127,2.07,1954-10-28 10:40:00,4.0,0.89,100
35,102,127,2.07,1954-10-28 10:40:00,4.0,0.14,200
36,105,130,2.07,1954-10-28 10:40:00,4.0,2.36,50
36,105,130,2.07,1954-10-28 10:40:00,4.0,0.98,100
36,105,130,2.07,1954-10-28 10:40:00,4.0,0.17,200
37,108,133,0.83,1954-10-28 10:40:00,4.0,2.82,50
37,108,133,0.83,1954-10-28 10:40:00,4.0,0.8,100
37,108,133,0.83,1954-10-28 10:40:00,4.0,0.19,200
38,111,136,2.9,1954-10-28 10:40:00,4.0,3.12,50
38,111,136,2.9,1954-10-28 10:40:00,4.0,0.75,100
38,111,136,2.9,1954-10-28 10:40:00,4.0,0.16,200
39,114,139,2.49,1954-10-28 10:40:00,4.0,2.69,50
39,114,139,2.49,1954-10-28 10:40:00,4.0,0.57,100
39,114,139,2.49,1954-10-28 10:40:00,4.0,0.1,200
40,117,142,1.66,1954-10-28 10:40:00,4.0,2.98,50
40,117,142,1.66,1954-10-28 10:40:00,4.0,0.57,100
40,117,142,1.66,1954-10-28 10:40:00,4.0,0.08,200
41,120,145,3.73,1954-10-28 10:40:00,4.0,3.08,50
41,120,145,3.73,1954-10-28 10:40:00,4.0,0.62,100
41,120,145,3.73,1954-10-28 10:40:00,4.0,0.045,200
42,123,148,2.49,1954-10-28 10:40:00,4.0,2.28,50
42,123,148,2.49,1954-10-28 10:40:00,4.0,0.64,100
42,123,148,2.49,1954-10-28 10:40:00,4.0,0.03,200
43,126,151,1.24,1954-10-28 10:40:00,4.0,2.89,50
43,126,151,1.24,1954-10-28 10:40:00,4.0,0.72,100
43,126,151,1.24,1954-10-28 10:40:00,4.0,0.05,200
44,129,154,2.07,1954-10-28 10:40:00,4.0,2.55,50
44,129,154,2.07,1954-10-28 10:40:00,4.0,0.87,100
44,129,154,2.07,1954-10-28 10:40:00,4.0,0.04,200
45,132,157,0.83,1954-10-28 10:40:00,4.0,2.08,50
45,132,157,0.83,1954-10-28 10:40:00,4.0,0.79,100
45,132,157,0.83,1954-10-28 10:40:00,4.0,0.05,200
46,135,160,2.49,1954-10-28 10:40:00,4.0,2.53,50
46,135,160,2.49,1954-10-28 10:40:00,4.0,0.77,100
46,135,160,2.49,1954-10-28 10:40:00,4.0,0.03,200
47,138,163,2.49,1954-10-28 10:40:00,4.0,2.39,50
47,138,163,2.49,1954-10-28 10:40:00,4.0,0.8,100
47,138,163,2.49,1954-10-28 10:40:00,4.0,,200
48,141,166,2.9,1954-10-28 10:40:00,4.0,2.16,50
48,141,166,2.9,1954-10-28 10:40:00,4.0,0.48,100
48,141,166,2.9,1954-10-28 10:40:00,4.0,,200
49,144,169,1.66,1954-10-28 10:40:00,4.0,1.74,50
49,144,169,1.66,1954-10-28 10:40:00,4.0,0.13,100
49,144,169,1.66,1954-10-28 10:40:00,4.0,,200
50,147,172,0.42,1954-10-28 10:40:00,4.0,1.74,50
50,147,172,0.42,1954-10-28 10:40:00,4.0,0.025,100
50,147,172,0.42,1954-10-28 10:40:00,4.0,,200
51,150,175,1.66,1954-10-28 10:40:00,4.0,1.49,50
51,150,175,1.66,1954-10-28 10:40:00,4.0,0.015,100
51,150,175,1.66,1954-10-28 10:40:00,4.0,,200
52,153,178,0.42,1954-10-28 10:40:00,4.0,1.45,50
52,153,178,0.42,1954-10-28 10:40:00,4.0,,100
52,153,178,0.42,1954-10-28 10:40:00,4.0,,200
53,156,181,0.42,1954-10-28 10:40:00,4.0,0.97,50
53,156,181,0.42,1954-10-28 10:40:00,4.0,,100
53,156,181,0.42,1954-10-28 10:40:00,4.0,,200
54,159,184,2.07,1954-10-28 10:40:00,4.0,0.97,50
54,159,184,2.07,1954-10-28 10:40:00,4.0,,100
54,159,184,2.07,1954-10-28 10:40:00,4.0,,200
55,162,187,0.83,1954-10-28 10:40:00,4.0,0.79,50
55,162,187,0.83,1954-10-28 10:40:00,4.0,,100
55,162,187,0.83,1954-10-28 10:40:00,4.0,,200
56,165,190,1.24,1954-10-28 10:40:00,4.0,0.39,50
56,165,190,1.24,1954-10-28 10:40:00,4.0,,100
56,165,190,1.24,1954-10-28 10:40:00,4.0,,200
57,168,193,0.83,1954-10-28 10:40:00,4.0,0.27,50
57,168,193,0.83,1954-10-28 10:40:00,4.0,,100
57,168,193,0.83,1954-10-28 10:40:00,4.0,,200
58,171,196,1.24,1954-10-28 10:40:00,4.0,0.1,50
58,171,196,1.24,1954-10-28 10:40:00,4.0,,100
58,171,196,1.24,1954-10-28 10:40:00,4.0,,200
59,174,199,0.42,1954-10-28 10:40:00,4.0,0.065,50
59,174,199,0.42,1954-10-28 10:40:00,4.0,,100
59,174,199,0.42,1954-10-28 10:40:00,4.0,,200
60,177,202,0.42,1954-10-28 10:40:00,4.0,,50
60,177,202,0.42,1954-10-28 10:40:00,4.0,,100
60,177,202,0.42,1954-10-28 10:40:00,4.0,,200
61,180,205,,1954-10-28 10:40:00,4.0,,50
61,180,205,,1954-10-28 10:40:00,4.0,,100
61,180,205,,1954-10-28 10:40:00,4.0,,200
62,183,208,0.42,1954-10-28 10:40:00,4.0,,50
62,183,208,0.42,1954-10-28 10:40:00,4.0,,100
62,183,208,0.42,1954-10-28 10:40:00,4.0,,200
33,96,121,,1954-11-09 10:10:00,5.0,,50
33,96,121,,1954-11-09 10:10:00,5.0,,100
33,96,121,,1954-11-09 10:10:00,5.0,,200
34,99,124,,1954-11-09 10:10:00,5.0,,50
34,99,124,,1954-11-09 10:10:00,5.0,,100
34,99,124,,1954-11-09 10:10:00,5.0,,200
35,102,127,,1954-11-09 10:10:00,5.0,0.015,50
35,102,127,,1954-11-09 10:10:00,5.0,,100
35,102,127,,1954-11-09 10:10:00,5.0,,200
36,105,130,,1954-11-09 10:10:00,5.0,0.065,50
36,105,130,,1954-11-09 10:10:00,5.0,,100
36,105,130,,1954-11-09 10:10:00,5.0,,200
37,108,133,,1954-11-09 10:10:00,5.0,0.11,50
37,108,133,,1954-11-09 10:10:00,5.0,0.08,100
37,108,133,,1954-11-09 10:10:00,5.0,,200
38,111,136,1.28,1954-11-09 10:10:00,5.0,0.37,50
38,111,136,1.28,1954-11-09 10:10:00,5.0,0.115,100
38,111,136,1.28,1954-11-09 10:10:00,5.0,0.005,200
39,114,139,2.56,1954-11-09 10:10:00,5.0,1.04,50
39,114,139,2.56,1954-11-09 10:10:00,5.0,0.48,100
39,114,139,2.56,1954-11-09 10:10:00,5.0,0.135,200
40,117,142,0.85,1954-11-09 10:10:00,5.0,2.23,50
40,117,142,0.85,1954-11-09 10:10:00,5.0,0.46,100
40,117,142,0.85,1954-11-09 10:10:00,5.0,0.19,200
41,120,145,1.28,1954-11-09 10:10:00,5.0,2.29,50
41,120,145,1.28,1954-11-09 10:10:00,5.0,1.03,100
41,120,145,1.28,1954-11-09 10:10:00,5.0,0.23,200
42,123,148,2.14,1954-11-09 10:10:00,5.0,2.01,50
42,123,148,2.14,1954-11-09 10:10:00,5.0,1.09,100
42,123,148,2.14,1954-11-09 10:10:00,5.0,0.3,200
43,126,151,2.99,1954-11-09 10:10:00,5.0,1.93,50
43,126,151,2.99,1954-11-09 10:10:00,5.0,0.86,100
43,126,151,2.99,1954-11-09 10:10:00,5.0,0.26,200
44,129,154,4.7,1954-11-09 10:10:00,5.0,2.15,50
44,129,154,4.7,1954-11-09 10:10:00,5.0,0.57,100
44,129,154,4.7,1954-11-09 10:10:00,5.0,0.14,200
45,132,157,3.85,1954-11-09 10:10:00,5.0,2.98,50
45,132,157,3.85,1954-11-09 10:10:00,5.0,0.59,100
45,132,157,3.85,1954-11-09 10:10:00,5.0,0.85,200
46,135,160,6.84,1954-11-09 10:10:00,5.0,3.73,50
46,135,160,6.84,1954-11-09 10:10:00,5.0,0.82,100
46,135,160,6.84,1954-11-09 10:10:00,5.0,0.095,200
47,138,163,6.41,1954-11-09 10:10:00,5.0,6.86,50
47,138,163,6.41,1954-11-09 10:10:00,5.0,1.58,100
47,138,163,6.41,1954-11-09 10:10:00,5.0,0.25,200
48,141,166,9.83,1954-11-09 10:10:00,5.0,10.3,50
48,141,166,9.83,1954-11-09 10:10:00,5.0,3.22,100
48,141,166,9.83,1954-11-09 10:10:00,5.0,0.48,200
49,144,169,5.13,1954-11-09 10:10:00,5.0,12.6,50
49,144,169,5.13,1954-11-09 10:10:00,5.0,3.75,100
49,144,169,5.13,1954-11-09 10:10:00,5.0,0.73,200
50,147,172,6.41,1954-11-09 10:10:00,5.0,13.0,50
50,147,172,6.41,1954-11-09 10:10:00,5.0,2.97,100
50,147,172,6.41,1954-11-09 10:10:00,5.0,0.7,200
51,150,175,10.68,1954-11-09 10:10:00,5.0,12.4,50
51,150,175,10.68,1954-11-09 10:10:00,5.0,3.05,100
51,150,175,10.68,1954-11-09 10:10:00,5.0,0.73,200
52,153,178,8.97,1954-11-09 10:10:00,5.0,11.6,50
52,153,178,8.97,1954-11-09 10:10:00,5.0,3.54,100
52,153,178,8.97,1954-11-09 10:10:00,5.0,0.95,200
53,156,181,6.84,1954-11-09 10:10:00,5.0,12.2,50
53,156,181,6.84,1954-11-09 10:10:00,5.0,3.15,100
53,156,181,6.84,1954-11-09 10:10:00,5.0,0.77,200
54,159,184,8.12,1954-11-09 10:10:00,5.0,8.86,50
54,159,184,8.12,1954-11-09 10:10:00,5.0,2.81,100
54,159,184,8.12,1954-11-09 10:10:00,5.0,0.54,200
55,162,187,2.14,1954-11-09 10:10:00,5.0,6.3,50
55,162,187,2.14,1954-11-09 10:10:00,5.0,2.2,100
55,162,187,2.14,1954-11-09 10:10:00,5.0,0.41,200
56,165,190,5.56,1954-11-09 10:10:00,5.0,4.45,50
56,165,190,5.56,1954-11-09 10:10:00,5.0,1.41,100
56,165,190,5.56,1954-11-09 10:10:00,5.0,0.07,200
57,168,193,2.56,1954-11-09 10:10:00,5.0,2.75,50
57,168,193,2.56,1954-11-09 10:10:00,5.0,0.34,100
57,168,193,2.56,1954-11-09 10:10:00,5.0,,200
58,171,196,0.43,1954-11-09 10:10:00,5.0,1.27,50
58,171,196,0.43,1954-11-09 10:10:00,5.0,0.08,100
58,171,196,0.43,1954-11-09 10:10:00,5.0,,200
59,174,199,0.43,1954-11-09 10:10:00,5.0,0.59,50
59,174,199,0.43,1954-11-09 10:10:00,5.0,0.02,100
59,174,199,0.43,1954-11-09 10:10:00,5.0,,200
60,177,202,,1954-11-09 10:10:00,5.0,0.23,50
60,177,202,,1954-11-09 10:10:00,5.0,0.025,100
60,177,202,,1954-11-09 10:10:00,5.0,,200
61,180,205,,1954-11-09 10:10:00,5.0,0.065,50
61,180,205,,1954-11-09 10:10:00,5.0,0.005,100
61,180,205,,1954-11-09 10:10:00,5.0,,200
62,183,208,,1954-11-09 10:10:00,5.0,,50
62,183,208,,1954-11-09 10:10:00,5.0,,100
62,183,208,,1954-11-09 10:10:00,5.0,,200
23,66,91,,1954-12-01 10:45:00,6.0,,50
23,66,91,,1954-12-01 10:45:00,6.0,,100
23,66,91,,1954-12-01 10:45:00,6.0,,200
24,69,94,,1954-12-01 10:45:00,6.0,0.13,50
24,69,94,,1954-12-01 10:45:00,6.0,,100
24,69,94,,1954-12-01 10:45:00,6.0,,200
25,72,97,0.42,1954-12-01 10:45:00,6.0,0.85,50
25,72,97,0.42,1954-12-01 10:45:00,6.0,0.015,100
25,72,97,0.42,1954-12-01 10:45:00,6.0,,200
26,75,100,1.46,1954-12-01 10:45:00,6.0,2.44,50
26,75,100,1.46,1954-12-01 10:45:00,6.0,0.07,100
26,75,100,1.46,1954-12-01 10:45:00,6.0,,200
27,78,103,3.77,1954-12-01 10:45:00,6.0,2.97,50
27,78,103,3.77,1954-12-01 10:45:00,6.0,0.35,100
27,78,103,3.77,1954-12-01 10:45:00,6.0,0.005,200
28,81,106,2.51,1954-12-01 10:45:00,6.0,2.87,50
28,81,106,2.51,1954-12-01 10:45:00,6.0,1.04,100
28,81,106,2.51,1954-12-01 10:45:00,6.0,0.15,200
29,84,109,3.77,1954-12-01 10:45:00,6.0,3.9,50
29,84,109,3.77,1954-12-01 10:45:00,6.0,1.94,100
29,84,109,3.77,1954-12-01 10:45:00,6.0,0.29,200
30,87,112,4.6,1954-12-01 10:45:00,6.0,4.16,50
30,87,112,4.6,1954-12-01 10:45:00,6.0,1.75,100
30,87,112,4.6,1954-12-01 10:45:00,6.0,0.41,200
31,90,115,4.6,1954-12-01 10:45:00,6.0,4.77,50
31,90,115,4.6,1954-12-01 10:45:00,6.0,1.08,100
31,90,115,4.6,1954-12-01 10:45:00,6.0,0.26,200
32,93,118,1.25,1954-12-01 10:45:00,6.0,3.58,50
32,93,118,1.25,1954-12-01 10:45:00,6.0,1.0,100
32,93,118,1.25,1954-12-01 10:45:00,6.0,0.35,200
33,96,121,2.93,1954-12-01 10:45:00,6.0,3.22,50
33,96,121,2.93,1954-12-01 10:45:00,6.0,1.07,100
33,96,121,2.93,1954-12-01 10:45:00,6.0,0.38,200
34,99,124,1.67,1954-12-01 10:45:00,6.0,3.82,50
34,99,124,1.67,1954-12-01 10:45:00,6.0,1.02,100
34,99,124,1.67,1954-12-01 10:45:00,6.0,0.28,200
35,102,127,1.26,1954-12-01 10:45:00,6.0,5.13,50
35,102,127,1.26,1954-12-01 10:45:00,6.0,1.01,100
35,102,127,1.26,1954-12-01 10:45:00,6.0,0.29,200
36,105,130,2.52,1954-12-01 10:45:00,6.0,5.81,50
36,105,130,2.52,1954-12-01 10:45:00,6.0,0.54,100
36,105,130,2.52,1954-12-01 10:45:00,6.0,0.23,200
37,108,133,5.23,1954-12-01 10:45:00,6.0,5.09,50
37,108,133,5.23,1954-12-01 10:45:00,6.0,1.29,100
37,108,133,5.23,1954-12-01 10:45:00,6.0,0.27,200
38,111,136,6.28,1954-12-01 10:45:00,6.0,4.42,50
38,111,136,6.28,1954-12-01 10:45:00,6.0,1.77,100
38,111,136,6.28,1954-12-01 10:45:00,6.0,0.31,200
39,114,139,7.53,1954-12-01 10:45:00,6.0,7.04,50
39,114,139,7.53,1954-12-01 10:45:00,6.0,2.16,100
39,114,139,7.53,1954-12-01 10:45:00,6.0,0.37,200
40,117,142,8.16,1954-12-01 10:45:00,6.0,8.97,50
40,117,142,8.16,1954-12-01 10:45:00,6.0,2.41,100
40,117,142,8.16,1954-12-01 10:45:00,6.0,0.57,200
41,120,145,6.9,1954-12-01 10:45:00,6.0,9.21,50
41,120,145,6.9,1954-12-01 10:45:00,6.0,3.02,100
41,120,145,6.9,1954-12-01 10:45:00,6.0,0.52,200
42,123,148,12.77,1954-12-01 10:45:00,6.0,8.7,50
42,123,148,12.77,1954-12-01 10:45:00,6.0,3.01,100
42,123,148,12.77,1954-12-01 10:45:00,6.0,0.66,200
43,126,151,8.78,1954-12-01 10:45:00,6.0,7.04,50
43,126,151,8.78,1954-12-01 10:45:00,6.0,2.62,100
43,126,151,8.78,1954-12-01 10:45:00,6.0,0.43,200
44,129,154,3.14,1954-12-01 10:45:00,6.0,7.37,50
44,129,154,3.14,1954-12-01 10:45:00,6.0,2.18,100
44,129,154,3.14,1954-12-01 10:45:00,6.0,0.32,200
45,132,157,2.09,1954-12-01 10:45:00,6.0,8.35,50
45,132,157,2.09,1954-12-01 10:45:00,6.0,1.32,100
45,132,157,2.09,1954-12-01 10:45:00,6.0,0.36,200
46,135,160,1.67,1954-12-01 10:45:00,6.0,5.7,50
46,135,160,1.67,1954-12-01 10:45:00,6.0,1.16,100
46,135,160,1.67,1954-12-01 10:45:00,6.0,0.085,200
47,138,163,1.46,1954-12-01 10:45:00,6.0,3.33,50
47,138,163,1.46,1954-12-01 10:45:00,6.0,0.47,100
47,138,163,1.46,1954-12-01 10:45:00,6.0,0.085,200
48,141,166,2.3,1954-12-01 10:45:00,6.0,2.11,50
48,141,166,2.3,1954-12-01 10:45:00,6.0,0.3,100
48,141,166,2.3,1954-12-01 10:45:00,6.0,0.085,200
49,144,169,1.46,1954-12-01 10:45:00,6.0,1.76,50
49,144,169,1.46,1954-12-01 10:45:00,6.0,0.42,100
49,144,169,1.46,1954-12-01 10:45:00,6.0,0.035,200
50,147,172,1.05,1954-12-01 10:45:00,6.0,1.47,50
50,147,172,1.05,1954-12-01 10:45:00,6.0,0.32,100
50,147,172,1.05,1954-12-01 10:45:00,6.0,,200
51,150,175,0.42,1954-12-01 10:45:00,6.0,0.94,50
51,150,175,0.42,1954-12-01 10:45:00,6.0,0.14,100
51,150,175,0.42,1954-12-01 10:45:00,6.0,0.09,200
52,153,178,,1954-12-01 10:45:00,6.0,0.72,50
52,153,178,,1954-12-01 10:45:00,6.0,0.085,100
52,153,178,,1954-12-01 10:45:00,6.0,0.02,200
53,156,181,,1954-12-01 10:45:00,6.0,0.75,50
53,156,181,,1954-12-01 10:45:00,6.0,0.005,100
53,156,181,,1954-12-01 10:45:00,6.0,0.04,200
54,159,184,,1954-12-01 10:45:00,6.0,0.3,50
54,159,184,,1954-12-01 10:45:00,6.0,,100
54,159,184,,1954-12-01 10:45:00,6.0,0.06,200
55,162,187,,1954-12-01 10:45:00,6.0,0.11,50
55,162,187,,1954-12-01 10:45:00,6.0,,100
55,162,187,,1954-12-01 10:45:00,6.0,0.05,200
56,165,190,,1954-12-01 10:45:00,6.0,0.07,50
56,165,190,,1954-12-01 10:45:00,6.0,,100
56,165,190,,1954-12-01 10:45:00,6.0,,200
57,168,193,,1954-12-01 10:45:00,6.0,0.055,50
57,168,193,,1954-12-01 10:45:00,6.0,,100
57,168,193,,1954-12-01 10:45:00,6.0,,200
58,171,196,,1954-12-01 10:45:00,6.0,0.02,50
58,171,196,,1954-12-01 10:45:00,6.0,,100
58,171,196,,1954-12-01 10:45:00,6.0,,200
59,174,199,,1954-12-01 10:45:00,6.0,,50
59,174,199,,1954-12-01 10:45:00,6.0,,100
59,174,199,,1954-12-01 10:45:00,6.0,,200
1,0,25,,1955-03-02 11:45:00,7.0,0.125,50
1,0,25,,1955-03-02 11:45:00,7.0,0.03,100
1,0,25,,1955-03-02 11:45:00,7.0,,200
2,3,28,,1955-03-02 11:45:00,7.0,0.105,50
2,3,28,,1955-03-02 11:45:00,7.0,0.1,100
2,3,28,,1955-03-02 11:45:00,7.0,0.005,200
3,6,31,,1955-03-02 11:45:00,7.0,0.32,50
3,6,31,,1955-03-02 11:45:00,7.0,0.075,100
3,6,31,,1955-03-02 11:45:00,7.0,,200
4,9,34,,1955-03-02 11:45:00,7.0,1.52,50
4,9,34,,1955-03-02 11:45:00,7.0,0.195,100
4,9,34,,1955-03-02 11:45:00,7.0,0.015,200
5,12,37,1.6,1955-03-02 11:45:00,7.0,2.9,50
5,12,37,1.6,1955-03-02 11:45:00,7.0,0.66,100
5,12,37,1.6,1955-03-02 11:45:00,7.0,0.095,200
6,15,40,5.75,1955-03-02 11:45:00,7.0,6.21,50
6,15,40,5.75,1955-03-02 11:45:00,7.0,1.72,100
6,15,40,5.75,1955-03-02 11:45:00,7.0,0.34,200
7,18,43,4.79,1955-03-02 11:45:00,7.0,11.2,50
7,18,43,4.79,1955-03-02 11:45:00,7.0,3.47,100
7,18,43,4.79,1955-03-02 11:45:00,7.0,0.81,200
8,21,46,14.38,1955-03-02 11:45:00,7.0,13.3,50
8,21,46,14.38,1955-03-02 11:45:00,7.0,4.55,100
8,21,46,14.38,1955-03-02 11:45:00,7.0,1.2,200
9,24,49,10.54,1955-03-02 11:45:00,7.0,14.1,50
9,24,49,10.54,1955-03-02 11:45:00,7.0,5.12,100
9,24,49,10.54,1955-03-02 11:45:00,7.0,1.35,200
10,27,52,13.74,1955-03-02 11:45:00,7.0,13.7,50
10,27,52,13.74,1955-03-02 11:45:00,7.0,4.9,100
10,27,52,13.74,1955-03-02 11:45:00,7.0,1.24,200
11,30,55,12.46,1955-03-02 11:45:00,7.0,11.7,50
11,30,55,12.46,1955-03-02 11:45:00,7.0,4.01,100
11,30,55,12.46,1955-03-02 11:45:00,7.0,1.07,200
12,33,58,14.38,1955-03-02 11:45:00,7.0,8.93,50
12,33,58,14.38,1955-03-02 11:45:00,7.0,2.71,100
12,33,58,14.38,1955-03-02 11:45:00,7.0,0.77,200
13,36,61,6.39,1955-03-02 11:45:00,7.0,6.05,50
13,36,61,6.39,1955-03-02 11:45:00,7.0,1.48,100
13,36,61,6.39,1955-03-02 11:45:00,7.0,0.35,200
14,39,64,8.31,1955-03-02 11:45:00,7.0,3.61,50
14,39,64,8.31,1955-03-02 11:45:00,7.0,0.99,100
14,39,64,8.31,1955-03-02 11:45:00,7.0,0.13,200
15,42,67,4.15,1955-03-02 11:45:00,7.0,2.31,50
15,42,67,4.15,1955-03-02 11:45:00,7.0,0.37,100
15,42,67,4.15,1955-03-02 11:45:00,7.0,0.03,200
16,45,70,3.19,1955-03-02 11:45:00,7.0,0.87,50
16,45,70,3.19,1955-03-02 11:45:00,7.0,0.16,100
16,45,70,3.19,1955-03-02 11:45:00,7.0,0.005,200
17,48,73,0.32,1955-03-02 11:45:00,7.0,0.155,50
17,48,73,0.32,1955-03-02 11:45:00,7.0,0.005,100
17,48,73,0.32,1955-03-02 11:45:00,7.0,,200
18,51,76,,1955-03-02 11:45:00,7.0,0.025,50
18,51,76,,1955-03-02 11:45:00,7.0,,100
18,51,76,,1955-03-02 11:45:00,7.0,,200
19,54,79,,1955-03-02 11:45:00,7.0,,50
19,54,79,,1955-03-02 11:45:00,7.0,0.01,100
19,54,79,,1955-03-02 11:45:00,7.0,,200
20,57,82,,1955-03-02 11:45:00,7.0,0.01,50
20,57,82,,1955-03-02 11:45:00,7.0,0.01,100
20,57,82,,1955-03-02 11:45:00,7.0,,200
21,60,85,,1955-03-02 11:45:00,7.0,0.01,50
21,60,85,,1955-03-02 11:45:00,7.0,,100
21,60,85,,1955-03-02 11:45:00,7.0,,200
22,63,88,,1955-03-02 11:45:00,7.0,0.01,50
22,63,88,,1955-03-02 11:45:00,7.0,,100
22,63,88,,1955-03-02 11:45:00,7.0,,200
23,66,91,,1955-03-02 11:45:00,7.0,0.01,50
23,66,91,,1955-03-02 11:45:00,7.0,,100
23,66,91,,1955-03-02 11:45:00,7.0,,200
24,69,94,,1955-03-02 11:45:00,7.0,,50
24,69,94,,1955-03-02 11:45:00,7.0,,100
24,69,94,,1955-03-02 11:45:00,7.0,,200
24,69,94,,1955-03-03 10:35:00,8.0,,50
24,69,94,,1955-03-03 10:35:00,8.0,,100
24,69,94,,1955-03-03 10:35:00,8.0,,200
25,72,97,,1955-03-03 10:35:00,8.0,0.29,50
25,72,97,,1955-03-03 10:35:00,8.0,0.38,100
25,72,97,,1955-03-03 10:35:00,8.0,0.135,200
26,75,100,0.42,1955-03-03 10:35:00,8.0,1.54,50
26,75,100,0.42,1955-03-03 10:35:00,8.0,0.96,100
26,75,100,0.42,1955-03-03 10:35:00,8.0,0.33,200
27,78,103,,1955-03-03 10:35:00,8.0,2.36,50
27,78,103,,1955-03-03 10:35:00,8.0,1.16,100
27,78,103,,1955-03-03 10:35:00,8.0,0.31,200
28,81,106,0.84,1955-03-03 10:35:00,8.0,2.62,50
28,81,106,0.84,1955-03-03 10:35:00,8.0,1.4,100
28,81,106,0.84,1955-03-03 10:35:00,8.0,0.63,200
29,84,109,2.09,1955-03-03 10:35:00,8.0,3.68,50
29,84,109,2.09,1955-03-03 10:35:00,8.0,2.07,100
29,84,109,2.09,1955-03-03 10:35:00,8.0,0.69,200
30,87,112,1.67,1955-03-03 10:35:00,8.0,5.26,50
30,87,112,1.67,1955-03-03 10:35:00,8.0,2.02,100
30,87,112,1.67,1955-03-03 10:35:00,8.0,0.5,200
31,90,115,7.11,1955-03-03 10:35:00,8.0,5.02,50
31,90,115,7.11,1955-03-03 10:35:00,8.0,1.18,100
31,90,115,7.11,1955-03-03 10:35:00,8.0,0.32,200
32,93,118,3.35,1955-03-03 10:35:00,8.0,6.34,50
32,93,118,3.35,1955-03-03 10:35:00,8.0,0.78,100
32,93,118,3.35,1955-03-03 10:35:00,8.0,0.145,200
33,96,121,7.95,1955-03-03 10:35:00,8.0,5.44,50
33,96,121,7.95,1955-03-03 10:35:00,8.0,1.07,100
33,96,121,7.95,1955-03-03 10:35:00,8.0,0.125,200
34,99,124,4.18,1955-03-03 10:35:00,8.0,4.37,50
34,99,124,4.18,1955-03-03 10:35:00,8.0,0.87,100
34,99,124,4.18,1955-03-03 10:35:00,8.0,0.165,200
35,102,127,1.26,1955-03-03 10:35:00,8.0,2.68,50
35,102,127,1.26,1955-03-03 10:35:00,8.0,0.74,100
35,102,127,1.26,1955-03-03 10:35:00,8.0,0.165,200
36,105,130,3.35,1955-03-03 10:35:00,8.0,4.67,50
36,105,130,3.35,1955-03-03 10:35:00,8.0,1.02,100
36,105,130,3.35,1955-03-03 10:35:00,8.0,0.165,200
37,108,133,0.84,1955-03-03 10:35:00,8.0,5.08,50
37,108,133,0.84,1955-03-03 10:35:00,8.0,0.98,100
37,108,133,0.84,1955-03-03 10:35:00,8.0,0.25,200
38,111,136,2.09,1955-03-03 10:35:00,8.0,3.71,50
38,111,136,2.09,1955-03-03 10:35:00,8.0,1.07,100
38,111,136,2.09,1955-03-03 10:35:00,8.0,0.21,200
39,114,139,1.67,1955-03-03 10:35:00,8.0,3.85,50
39,114,139,1.67,1955-03-03 10:35:00,8.0,1.02,100
39,114,139,1.67,1955-03-03 10:35:00,8.0,0.3,200
40,117,142,2.09,1955-03-03 10:35:00,8.0,5.67,50
40,117,142,2.09,1955-03-03 10:35:00,8.0,0.88,100
40,117,142,2.09,1955-03-03 10:35:00,8.0,0.28,200
41,120,145,4.6,1955-03-03 10:35:00,8.0,6.86,50
41,120,145,4.6,1955-03-03 10:35:00,8.0,1.6,100
41,120,145,4.6,1955-03-03 10:35:00,8.0,0.27,200
42,123,148,5.02,1955-03-03 10:35:00,8.0,8.86,50
42,123,148,5.02,1955-03-03 10:35:00,8.0,2.64,100
42,123,148,5.02,1955-03-03 10:35:00,8.0,0.46,200
43,126,151,7.11,1955-03-03 10:35:00,8.0,9.82,50
43,126,151,7.11,1955-03-03 10:35:00,8.0,2.51,100
43,126,151,7.11,1955-03-03 10:35:00,8.0,0.52,200
44,129,154,7.11,1955-03-03 10:35:00,8.0,8.07,50
44,129,154,7.11,1955-03-03 10:35:00,8.0,2.99,100
44,129,154,7.11,1955-03-03 10:35:00,8.0,0.47,200
45,132,157,6.7,1955-03-03 10:35:00,8.0,9.05,50
45,132,157,6.7,1955-03-03 10:35:00,8.0,2.72,100
45,132,157,6.7,1955-03-03 10:35:00,8.0,0.29,200
46,135,160,10.04,1955-03-03 10:35:00,8.0,6.03,50
46,135,160,10.04,1955-03-03 10:35:00,8.0,2.3,100
46,135,160,10.04,1955-03-03 10:35:00,8.0,0.29,200
47,138,163,5.02,1955-03-03 10:35:00,8.0,11.1,50
47,138,163,5.02,1955-03-03 10:35:00,8.0,1.96,100
47,138,163,5.02,1955-03-03 10:35:00,8.0,0.175,200
48,141,166,3.77,1955-03-03 10:35:00,8.0,9.42,50
48,141,166,3.77,1955-03-03 10:35:00,8.0,2.14,100
48,141,166,3.77,1955-03-03 10:35:00,8.0,0.21,200
49,144,169,2.09,1955-03-03 10:35:00,8.0,9.42,50
